,time (ns GMT),channel,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,buffer,cum_rebuf,time (ns GMT) acked,abr,cc,day,session,time_sent,time_acked,trans_time,throughput,rebuf,ssim,formats,sizes,qualities,duration
1462667,1606191068709000000,cbs,26127181080,1920x1080-22,504706,0.982547,42,0,44329,106807,347374,14.192,0.455,1.606191070084e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,380.039,381.413999872,1.375000064,367058.8920059861,0.0,17.5812991131438,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(18521, 42116, 48426, 63638, 87305, 117373, 167049, 252338, 321661, 504706)","(0.9175, 0.950627, 0.956089, 0.962185, 0.967502, 0.972342, 0.976436, 0.979655, 0.9796, 0.982547)",2.002
1462668,1606191070086000000,cbs,26127361260,1920x1080-22,631721,0.984378,36,0,44329,133723,363778,14.818,0.455,1.60619107199e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,381.416,383.32,1.904,331786.2394957983,0.0,18.062633665303526,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(31126, 66560, 76917, 97461, 134606, 176227, 240514, 346425, 423876, 631721)","(0.938289, 0.961644, 0.96496, 0.96932, 0.973002, 0.976506, 0.979357, 0.981603, 0.98198, 0.984378)",2.002
1462669,1606191071991000000,cbs,26127541440,1920x1080-22,557023,0.986108,34,0,44329,118949,344392,14.917,0.455,1.606191073502e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,383.321,384.832,1.511000064,368645.25242005545,0.0,18.57235225361275,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(20958, 44641, 51825, 66186, 91929, 122827, 174243, 266129, 345716, 557023)","(0.952688, 0.968937, 0.970966, 0.974534, 0.977423, 0.979932, 0.982216, 0.984017, 0.984189, 0.986108)",2.002
1462670,1606191074124000000,cbs,26127721620,1920x1080-22,581230,0.982331,38,0,44329,139924,329332,14.781,0.455,1.606191075682e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,385.454,387.011999744,1.557999872,373061.6481077606,0.0,17.527880292578867,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26211, 57997, 67243, 87283, 119464, 157804, 217122, 312949, 384486, 581230)","(0.918009, 0.950426, 0.955341, 0.961406, 0.966907, 0.971623, 0.975796, 0.979163, 0.979333, 0.982331)",2.002
1462671,1606191076117000000,cbs,26127901800,1920x1080-22,643068,0.985344,34,0,44329,125015,382265,14.788,0.455,1.606191077892e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,387.447,389.221999872,1.775000064,362291.8179229992,0.0,18.339845436762246,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29963, 65648, 74860, 95885, 132654, 174167, 240178, 343938, 431940, 643068)","(0.939612, 0.963257, 0.966587, 0.970898, 0.974297, 0.977749, 0.980669, 0.983025, 0.983139, 0.985344)",2.002
1462672,1606191078129000000,cbs,26128081980,1920x1080-22,676827,0.985192,36,0,44329,149088,273384,14.78,0.455,1.606191079926e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,389.459,391.256,1.797000192,376642.6976542026,0.0,18.29503594255151,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(28945, 62797, 72988, 93448, 133434, 175379, 243089, 354672, 449240, 676827)","(0.952415, 0.966836, 0.968689, 0.971817, 0.974699, 0.977647, 0.980387, 0.982594, 0.98288, 0.985192)",2.002
1462673,1606191079927000000,cbs,26128262160,1920x1080-22,624566,0.986487,40,40,44329,144978,390077,14.985,0.455,1.606191081917e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,391.257,393.246999808,1.989999872,313852.28149401606,0.0,18.69248223234857,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(23200, 50235, 58143, 74857, 104557, 141068, 203229, 307792, 398579, 624566)","(0.958265, 0.97112, 0.972754, 0.97561, 0.978062, 0.980427, 0.9825, 0.98425, 0.9846, 0.986487)",2.002
1462674,1606191081918000000,cbs,26128442340,1920x1080-22,636647,0.984141,34,0,44329,135566,356972,14.997,0.455,1.606191083708e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,393.248,395.037999872,1.789999872,355668.74051709427,0.0,17.997242008881503,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29886, 64157, 76021, 96455, 133579, 174637, 239628, 341914, 423932, 636647)","(0.938667, 0.959609, 0.964486, 0.968233, 0.972894, 0.975904, 0.978679, 0.980976, 0.981759, 0.984141)",2.002
1462675,1606191084117000000,cbs,26128622520,1920x1080-22,550002,0.979844,34,0,44329,132419,368030,14.796,0.455,1.606191085621e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,395.447,396.950999808,1.504,365692.8191489362,0.0,16.9559565031627,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(21553, 49644, 57672, 75189, 104950, 139161, 194558, 283552, 354047, 550002)","(0.895957, 0.933063, 0.943695, 0.950721, 0.960542, 0.966215, 0.970712, 0.974559, 0.976176, 0.979844)",2.002
1462676,1606191086118000000,cbs,26128802700,1920x1080-22,575533,0.982424,40,0,44329,93382,252677,14.798,0.455,1.606191087659e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,397.448,398.988999936,1.540999936,373480.2231685492,0.0,17.55079956087545,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26101, 56865, 65918, 84611, 116982, 155061, 214826, 312273, 380514, 575533)","(0.925137, 0.951155, 0.957946, 0.962775, 0.968785, 0.972763, 0.975944, 0.978729, 0.97971, 0.982424)",2.002
1462677,1606191088118000000,cbs,26128982880,1280x720-20,358504,0.985691,36,0,44329,132378,386899,14.8,0.455,1.606191089135e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,399.448,400.464999936,1.016999936,352511.32995154883,0.0,18.44390716321084,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(33833, 71104, 82418, 103350, 145858, 187057, 252490, 358504, 476686, 691375)","(0.95726, 0.9723, 0.97425, 0.977405, 0.979776, 0.982107, 0.984088, 0.985691, 0.986184, 0.987902)",2.002
1462678,1606191090115000000,cbs,26129163060,1920x1080-22,749610,0.983979,34,0,44329,80603,348284,14.805,0.455,1.606191092234e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,401.445,403.563999744,2.118999808,353756.52096330916,0.0,17.95310379579641,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(39551, 87387, 101080, 128623, 176768, 229810, 305383, 424334, 529012, 749610)","(0.929838, 0.957902, 0.962494, 0.967328, 0.971259, 0.975305, 0.978544, 0.981162, 0.981409, 0.983979)",2.002
1462679,1606191092235000000,cbs,26129343240,1920x1080-22,730767,0.985341,32,0,44329,123864,375609,14.69,0.455,1.606191094332e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,403.565,405.661999872,2.096999936,348482.1279460449,0.0,18.33895655158384,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(37278, 81657, 93787, 118961, 163899, 212556, 286436, 402233, 505876, 730767)","(0.940608, 0.963329, 0.966874, 0.971163, 0.974605, 0.977876, 0.980626, 0.982895, 0.983093, 0.985341)",2.002
1462680,1606191094332000000,cbs,26129523420,1280x720-20,276553,0.984214,32,31,44329,107833,351505,14.594,0.455,1.606191095296e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,405.662,406.625999872,0.964,286880.70539419085,0.0,18.017279015306542,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(22346, 47760, 55255, 70515, 97850, 129617, 183546, 276553, 361294, 579297)","(0.951395, 0.968251, 0.970792, 0.974471, 0.977352, 0.98009, 0.98232, 0.984214, 0.98421, 0.986135)",2.002
1462681,1606191096114000000,cbs,26129703600,1920x1080-22,666612,0.986196,32,0,44329,111360,344058,14.814,0.455,1.60619109808e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,407.444,409.409999872,1.966000128,339070.17121008044,0.0,18.599950493805494,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(28304, 62452, 71613, 91809, 127049, 166379, 228020, 332230, 433464, 666612)","(0.952354, 0.968631, 0.970933, 0.974552, 0.97741, 0.980082, 0.982237, 0.984081, 0.984204, 0.986196)",2.002
1462682,1606191098081000000,cbs,26129883780,1920x1080-22,740448,0.986502,36,0,44329,141047,285440,14.85,0.455,1.606191100234e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,409.411,411.563999744,2.152999936,343914.5480773484,0.0,18.697305761946296,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(38875, 83648, 96148, 120072, 166520, 212467, 284909, 396638, 501165, 740448)","(0.952037, 0.968805, 0.971279, 0.97489, 0.977557, 0.98037, 0.982597, 0.98443, 0.984572, 0.986502)",2.002
1462683,1606191100235000000,cbs,26130063960,1920x1080-22,632052,0.982569,34,32,44123,107049,407346,14.698,0.455,1.60619110208e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,411.565,413.409999872,1.844999936,342575.62163947953,0.0,17.586776971112275,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(30937, 68733, 79213, 102251, 140846, 183634, 247142, 348255, 433266, 632052)","(0.915463, 0.949358, 0.954976, 0.961244, 0.966761, 0.971848, 0.976107, 0.979408, 0.979524, 0.982569)",2.002
1462684,1606191102082000000,cbs,26130244140,1920x1080-22,588947,0.982873,34,0,44123,118211,372519,14.853,0.455,1.606191103645e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,413.412,414.974999808,1.563000064,376805.486810268,0.0,17.663187022736548,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(30584, 66065, 75618, 96773, 131737, 172258, 232258, 330764, 400687, 588947)","(0.927405, 0.956169, 0.960578, 0.965789, 0.970028, 0.974123, 0.977557, 0.980273, 0.980297, 0.982873)",2.002
1462685,1606191104124000000,cbs,26130424320,1920x1080-22,615426,0.985532,34,0,44123,64903,382110,14.81,0.455,1.606191105766e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,415.454,417.096,1.642000128,374802.6504416935,0.0,18.395914999104168,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(24884, 54699, 64411, 82366, 115131, 150679, 210852, 311198, 397831, 615426)","(0.953463, 0.968965, 0.971081, 0.974538, 0.977185, 0.979871, 0.982005, 0.98379, 0.983668, 0.985532)",2.002
1462686,1606191106117000000,cbs,26130604500,1920x1080-22,650557,0.983393,34,0,44123,121001,367775,14.821,0.455,1.606191107847e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,417.447,419.176999936,1.730000128,376044.480847576,0.0,17.797088143348436,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(34210, 74932, 85230, 108789, 148849, 194015, 260928, 367425, 447522, 650557)","(0.928888, 0.958095, 0.962131, 0.967245, 0.971163, 0.975031, 0.978141, 0.980752, 0.980795, 0.983393)",2.002
1462687,1606191108129000000,cbs,26130784680,1920x1080-22,751988,0.987335,36,0,44123,116052,422161,14.82,0.455,1.606191110324e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,419.459,421.653999872,2.195000064,342591.3339745579,0.0,18.97394805873432,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(44152, 93498, 109008, 136365, 189539, 242362, 320326, 438348, 542575, 751988)","(0.949617, 0.96888, 0.971565, 0.975306, 0.978024, 0.980854, 0.983111, 0.985026, 0.985397, 0.987335)",2.002
1462688,1606191110325000000,cbs,26130964860,1920x1080-22,757548,0.985423,40,39,44123,118771,404552,14.618,0.455,1.606191112475e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,421.655,423.804999936,2.150000128,352347.8859997538,0.0,18.36331846217333,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(33695, 75023, 88175, 112045, 160872, 208626, 284759, 406100, 519342, 757548)","(0.953037, 0.967739, 0.969441, 0.972984, 0.975567, 0.978492, 0.981, 0.983079, 0.983231, 0.985423)",2.002
1462689,1606191112477000000,cbs,26131145040,1920x1080-22,747225,0.984701,36,0,44123,127963,366443,14.468,0.455,1.606191114551e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,423.807,425.880999936,2.074000128,360282.0414097872,0.0,18.153369553703207,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26895, 62935, 75353, 95986, 146217, 191304, 262560, 378169, 508081, 747225)","(0.950406, 0.965265, 0.966542, 0.97044, 0.973157, 0.976523, 0.979394, 0.981807, 0.982033, 0.984701)",2.002
1462690,1606191114552000000,cbs,26131325220,1920x1080-22,707286,0.981112,36,31,44123,120357,308978,14.403,0.455,1.606191116603e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,425.882,427.932999936,2.051000064,344849.3310237166,0.0,17.238140259293292,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(32264, 72691, 86413, 109893, 156543, 205842, 278582, 392829, 482479, 707286)","(0.916725, 0.945935, 0.953268, 0.958108, 0.964974, 0.969493, 0.973316, 0.976574, 0.97784, 0.981112)",2.002
1462691,1606191116604000000,cbs,26131505400,1920x1080-22,863317,0.983946,34,0,44123,133867,367674,14.345,0.455,1.606191118958e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,427.934,430.288,2.354000128,366744.6699476135,0.0,17.944167413592456,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(39388, 91672, 110976, 139844, 205528, 263341, 350682, 484843, 619679, 863317)","(0.941875, 0.960998, 0.964053, 0.968221, 0.971723, 0.975243, 0.978344, 0.980855, 0.981305, 0.983946)",2.002
1462692,1606191118959000000,cbs,26131685580,1920x1080-22,775452,0.986294,36,36,44123,125435,354247,13.999,0.455,1.606191121178e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,430.289,432.507999744,2.218999808,349460.14740709704,0.0,18.630892725186243,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(41655, 90081, 109230, 134712, 192078, 242262, 317165, 435685, 560303, 775452)","(0.95066, 0.967255, 0.970001, 0.973593, 0.976532, 0.979419, 0.981846, 0.983821, 0.984209, 0.986294)",2.002
1462693,1606191121179000000,cbs,26131865760,1920x1080-22,473081,0.98075,34,0,44123,127506,334052,13.775,0.455,1.606191122574e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,432.509,433.904,1.395000064,339126.1493160763,0.0,17.155692661554806,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29000, 63664, 74334, 93975, 127108, 164006, 218069, 299826, 333033, 473081)","(0.933816, 0.955432, 0.959399, 0.963657, 0.967606, 0.97131, 0.974578, 0.977687, 0.977742, 0.98075)",2.002
1462694,1606191122576000000,cbs,26132045940,1920x1080-22,681881,0.973551,34,0,44123,128534,301705,14.382,0.455,1.606191124537e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,433.906,435.866999808,1.960999936,347721.0720316923,0.0,15.775907433903026,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(24709, 61159, 71784, 97398, 136010, 188011, 265931, 390544, 446522, 681881)","(0.865506, 0.91097, 0.920816, 0.931338, 0.943272, 0.95239, 0.960339, 0.966751, 0.967624, 0.973551)",2.002
1462695,1606191124539000000,cbs,26132226120,1920x1080-22,919112,0.977692,36,36,44123,136429,373638,14.421,0.455,1.606191127392e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,435.869,438.721999872,2.852999936,322156.33390045754,0.0,16.515393641804767,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(42827, 102538, 121876, 161086, 222125, 297711, 406414, 567522, 644905, 919112)","(0.871411, 0.9182, 0.930088, 0.939796, 0.952159, 0.960063, 0.966717, 0.971841, 0.972902, 0.977692)",2.002
1462696,1606191127394000000,cbs,26132406300,1920x1080-22,899884,0.979541,34,0,44123,79661,394003,13.565,0.455,1.606191129854e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,438.724,441.184,2.460000256,365806.4659973759,0.0,16.891155976568744,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(40710, 102132, 119417, 159330, 217391, 293209, 400967, 561598, 626411, 899884)","(0.863932, 0.915139, 0.930233, 0.940271, 0.955466, 0.962887, 0.96876, 0.973441, 0.975287, 0.979541)",2.002
1462697,1606191129856000000,cbs,26132586480,1920x1080-22,985319,0.979515,34,34,44123,122104,385613,13.106,0.455,1.606191132599e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,441.186,443.928999936,2.743000064,359212.1680679626,0.0,16.885640317108393,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(44351, 107744, 128928, 172274, 242079, 322301, 440876, 610606, 703424, 985319)","(0.869278, 0.918741, 0.932313, 0.94208, 0.955865, 0.963354, 0.969362, 0.973972, 0.975116, 0.979515)",2.002
1462698,1606191132601000000,cbs,26132766660,1920x1080-22,1161491,0.980065,36,0,44123,125613,402740,12.363,0.455,1.606191141144e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,443.931,452.473999872,8.543000064,135958.21038261437,0.0,17.00383760001586,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(59923, 141322, 172823, 222743, 310710, 406537, 538358, 728727, 852815, 1161491)","(0.880644, 0.926312, 0.93798, 0.946761, 0.958707, 0.965388, 0.970618, 0.974764, 0.976146, 0.980065)",2.002
1462699,1606191141145000000,cbs,26132946840,1280x720-26,338551,0.958722,38,0,44123,112304,362762,5.823,0.455,1.606191142074e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,452.475,453.403999744,0.928999936,364425.2134803161,0.0,13.842813532899019,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(68282, 159265, 189520, 242493, 338551, 436089, 568612, 761541, 892645, 1204487)","(0.880037, 0.926428, 0.937315, 0.946526, 0.958722, 0.965458, 0.970907, 0.975013, 0.976623, 0.980516)",2.002
1462700,1606191142075000000,cbs,26133127020,1280x720-24,294775,0.96384,36,28,44123,138460,391849,6.896,0.455,1.606191142927e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,453.405,454.256999936,0.852,345980.0469483568,0.0,14.417715781966747,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(43346, 106381, 123303, 165109, 219998, 294775, 402451, 559257, 633627, 903721)","(0.868494, 0.918675, 0.932893, 0.942142, 0.956847, 0.96384, 0.969483, 0.973847, 0.97593, 0.979927)",2.002
