time (ns GMT),channel,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,buffer,cum_rebuf,time (ns GMT) acked,buffer acked,abr,cc,day,session,time_sent,time_acked,trans_time,throughput,rebuf,ssim,formats,sizes,qualities,duration
1672945280964000000,abc,156092816880,1280x720-20,881886,0.984396,442,0,7843,19491,9762425,14.782,0.05,1.672945281036e+18,16.691,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,46.398,46.469999872,0.072,12248416.666666668,0.0,18.067640583602476,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(58194, 104549, 138816, 160616, 214734, 287721, 354190, 484688, 659840, 881886)","(0.889116, 0.925973, 0.935021, 0.944141, 0.951861, 0.958248, 0.968995, 0.975373, 0.980371, 0.984396)",2.002
1672945282790000000,abc,156092997060,1280x720-20,964057,0.984888,636,0,7843,21172,10719434,14.984,0.05,1.672945282855e+18,16.893,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,48.224,48.288999936,0.064999936,14831660.757327516,0.0,18.206780550862224,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(68306, 118934, 155021, 187855, 247727, 326233, 420824, 564655, 744423, 964057)","(0.893906, 0.926253, 0.934679, 0.944177, 0.952214, 0.958704, 0.969989, 0.976209, 0.981096, 0.984888)",2.002
1672945284867000000,abc,156093177240,1280x720-20,868322,0.985251,690,0,7843,22228,18554104,14.895,0.05,1.672945284932e+18,16.802,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,50.301,50.365999872,0.064999936,13358813.153292952,0.0,18.312374243776425,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(63252, 104196, 135407, 161558, 212732, 281199, 363747, 493397, 659028, 868322)","(0.889768, 0.923889, 0.932841, 0.943057, 0.951441, 0.957702, 0.970521, 0.976859, 0.981526, 0.985251)",2.002
1672945286941000000,abc,156093357420,1280x720-20,1348500,0.984735,676,0,7843,20483,175544,14.805,0.05,1.672945287031e+18,16.714,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,52.375,52.464999936,0.090000128,14983312.02373401,0.0,18.163031913653203,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(112149, 205094, 264243, 315084, 408188, 523997, 650331, 847323, 1079530, 1348500)","(0.883329, 0.922277, 0.93158, 0.940935, 0.949663, 0.956504, 0.968548, 0.97551, 0.980628, 0.984735)",2.002
1672945289024000000,abc,156093537600,1280x720-20,1431324,0.984453,698,0,7843,18364,20920901,14.724,0.05,1.672945289106e+18,16.635,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,54.458,54.539999744,0.081999872,17455197.978845626,0.0,18.0835340143727,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(135758, 249901, 314820, 370400, 468138, 592468, 734717, 926980, 1157927, 1431324)","(0.879033, 0.921393, 0.931593, 0.940932, 0.949459, 0.956208, 0.969303, 0.975677, 0.980552, 0.984453)",2.002
1672945290851000000,abc,156093717780,1280x720-20,1120554,0.9849,827,0,7843,19995,88116,14.916,0.05,1.67294529092e+18,16.825,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,56.285,56.353999872,0.068999936,16239928.106599983,0.0,18.210230527068305,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(92222, 171308, 218674, 261829, 335266, 426719, 532150, 687648, 883014, 1120554)","(0.88311, 0.923388, 0.933678, 0.943653, 0.952029, 0.958626, 0.969793, 0.976381, 0.981147, 0.9849)",2.002
1672945292938000000,abc,156093897960,1280x720-20,535935,0.983981,826,0,7843,20183,24150712,14.835,0.05,1.672945292982e+18,16.785,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,58.372,58.416,0.044000256,12180270.042065209,0.0,17.953645986161522,"('426x240-26', '640x360-26', '854x480-26', '640x360-24', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(56834, 99237, 113188, 132759, 147464, 194034, 201814, 273186, 378086, 535935)","(0.872853, 0.915298, 0.938424, 0.92538, 0.947003, 0.953727, 0.968888, 0.975023, 0.979997, 0.983981)",2.002
1672945295031000000,abc,156094078140,1280x720-20,486299,0.984774,664,0,7843,20466,25569308,14.74,0.05,1.672945295087e+18,16.696,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,60.465,60.520999936,0.056,8683910.714285715,0.0,18.174141745427082,"('426x240-26', '640x360-26', '854x480-26', '640x360-24', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(49632, 82833, 92177, 112020, 121844, 162942, 167721, 231565, 330628, 486299)","(0.868378, 0.914216, 0.937623, 0.924103, 0.946286, 0.953425, 0.969483, 0.975946, 0.980731, 0.984774)",2.002
1672945296870000000,abc,156094258320,1280x720-20,547118,0.98462,656,0,7843,23086,58961,14.888,0.05,1.672945296923e+18,16.844,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,62.304,62.356999936,0.052999936,10322993.597577175,0.0,18.130436645345892,"('426x240-26', '640x360-26', '854x480-26', '640x360-24', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(49094, 83937, 97072, 112761, 127772, 172710, 184761, 259552, 374826, 547118)","(0.871049, 0.915983, 0.938518, 0.92524, 0.947074, 0.953942, 0.970168, 0.976339, 0.980882, 0.98462)",2.002
1672945298964000000,abc,156094438500,1280x720-20,361235,0.988584,656,0,7843,22953,16900772,14.81,0.05,1.672945299002e+18,16.766,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,64.398,64.435999744,0.037999872,9506216.231465202,0.0,19.4248603989341,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(35225, 55280, 68813, 73716, 92545, 119129, 143275, 188991, 256103, 361235)","(0.908542, 0.942651, 0.949036, 0.958214, 0.963568, 0.967368, 0.978403, 0.982765, 0.986096, 0.988584)",2.002
1672945301049000000,abc,156094618680,1280x720-20,412674,0.988599,696,0,7843,18609,1148927,14.726,0.05,1.672945301094e+18,16.682,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,66.483,66.528,0.045000192,9170494.205891388,0.0,19.43057054327123,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(42289, 68620, 85433, 92826, 115542, 145708, 171024, 222359, 298373, 412674)","(0.90719, 0.941852, 0.94866, 0.95763, 0.962887, 0.966912, 0.978746, 0.982961, 0.986043, 0.988599)",2.002
1672945302889000000,abc,156094798860,1280x720-20,665458,0.988262,616,0,7843,22799,14369131,14.904,0.05,1.67294530296e+18,16.814,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,68.323,68.393999872,0.071000064,9372639.438747548,0.0,19.304058948224444,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(63980, 105998, 130696, 148776, 185414, 233456, 297715, 385162, 503075, 665458)","(0.909647, 0.94298, 0.949105, 0.958071, 0.963366, 0.967633, 0.978464, 0.982657, 0.98566, 0.988262)",2.002
1672945304972000000,abc,156094979040,1280x720-20,863710,0.986547,604,0,7843,25648,14913231,14.814,0.05,1.672945305039e+18,16.723,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,70.406,70.472999936,0.067000064,12891181.715886122,0.0,18.71180857805488,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(73787, 124800, 151732, 172876, 209995, 262397, 357445, 470630, 636543, 863710)","(0.899798, 0.939163, 0.945951, 0.95606, 0.961428, 0.965706, 0.976704, 0.980446, 0.983546, 0.986547)",2.002
1672945307050000000,abc,156095159220,1280x720-20,364715,0.984475,616,0,7843,20208,14410517,14.731,0.05,1.672945307087e+18,16.687,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,72.484,72.520999936,0.037000192,9857111.011748264,0.0,18.08968391151382,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(36058, 56874, 71203, 76923, 96800, 125754, 129119, 168910, 239407, 364715)","(0.888492, 0.931507, 0.938767, 0.95178, 0.957264, 0.961929, 0.974164, 0.978031, 0.981325, 0.984475)",2.002
1672945308886000000,abc,156095339400,1280x720-20,388116,0.985707,606,0,7843,17816,19835809,14.883,0.05,1.672945308933e+18,16.837,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,74.32,74.366999808,0.046999808,8257820.9681197,0.0,18.448766062892876,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(35222, 58295, 72591, 79506, 99640, 129790, 136904, 180269, 256742, 388116)","(0.890084, 0.933314, 0.940203, 0.952904, 0.958179, 0.962403, 0.975308, 0.979202, 0.982524, 0.985707)",2.002
1672945310958000000,abc,156095519580,1280x720-20,430693,0.985024,594,0,7843,16633,122093,14.842,0.05,1.672945311005e+18,16.752,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,76.392,76.438999808,0.046999808,9163718.285827892,0.0,18.2460416860597,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(37029, 62105, 78321, 85164, 107967, 139799, 154452, 205346, 293231, 430693)","(0.88856, 0.9321, 0.939258, 0.951977, 0.957227, 0.961518, 0.974156, 0.97825, 0.981711, 0.985024)",2.002
1672945313047000000,abc,156095699760,1280x720-20,462586,0.985819,424,0,7843,17153,13797426,14.726,0.05,1.672945313095e+18,16.681,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,78.481,78.528999936,0.048,9637208.333333334,0.0,18.482931429774236,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(40403, 69066, 86735, 96081, 121589, 156616, 176389, 231137, 324324, 462586)","(0.88744, 0.93112, 0.938758, 0.951508, 0.957068, 0.961658, 0.974789, 0.979064, 0.982617, 0.985819)",2.002
1672945314889000000,abc,156095879940,1280x720-20,442730,0.986313,478,0,7843,18402,53164,14.919,0.05,1.672945314947e+18,16.828,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,80.323,80.380999936,0.058000128,7633259.0162559645,0.0,18.636917327441868,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(42542, 69889, 87510, 96282, 120925, 155107, 172907, 225892, 313603, 442730)","(0.890017, 0.932342, 0.939909, 0.952142, 0.957702, 0.962247, 0.975423, 0.97953, 0.983158, 0.986313)",2.002
1672945316966000000,abc,156096060120,1280x720-20,415875,0.985664,480,0,7843,23350,15335675,14.826,0.05,1.67294531701e+18,16.781,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,82.4,82.443999744,0.043999744,9451759.537510036,0.0,18.435720076819496,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(39042, 58961, 72997, 81209, 101269, 130455, 142947, 191311, 278322, 415875)","(0.890532, 0.932467, 0.939725, 0.952147, 0.957901, 0.962089, 0.975063, 0.979043, 0.982559, 0.985664)",2.002
1672945319064000000,abc,156096240300,1280x720-20,435131,0.986368,480,0,7843,20391,19609471,14.732,0.05,1.672945319114e+18,16.687,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,84.498,84.547999744,0.049999872,8702642.278764233,0.0,18.654404225773757,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(41185, 66236, 82239, 90838, 114036, 146415, 163836, 216071, 302315, 435131)","(0.889613, 0.933116, 0.940277, 0.952945, 0.958166, 0.962602, 0.975729, 0.979707, 0.983235, 0.986368)",2.002
1672945320899000000,abc,156096420480,1280x720-20,389813,0.985386,572,0,7843,20935,94418,14.912,0.05,1.672945320946e+18,16.821,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,86.333,86.379999744,0.046999808,8293927.498597441,0.0,18.352308969908012,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(37000, 54019, 67799, 73701, 92740, 120940, 131187, 179204, 263702, 389813)","(0.889509, 0.931471, 0.939078, 0.951402, 0.957012, 0.961353, 0.974273, 0.978493, 0.982079, 0.985386)",2.002
1672945322991000000,abc,156096600660,1280x720-20,429597,0.986301,550,0,7843,21848,13243269,14.823,0.05,1.672945323044e+18,16.731,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,88.425,88.477999872,0.052999936,8105613.561495622,0.0,18.633111343277417,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(39641, 63989, 80082, 88054, 110161, 140948, 158179, 208624, 296602, 429597)","(0.889048, 0.932722, 0.94037, 0.952484, 0.957773, 0.962364, 0.975553, 0.9796, 0.983199, 0.986301)",2.002
1672945324822000000,abc,156096780840,1280x720-20,814980,0.978283,550,0,7843,21749,68793,14.995,0.05,1.672945324904e+18,16.905,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,90.256,90.337999872,0.081999872,9938796.002023028,0.0,16.632001686518898,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(79523, 130573, 162830, 188042, 235104, 298711, 332336, 438193, 593072, 814980)","(0.826709, 0.890618, 0.903214, 0.923092, 0.932799, 0.941061, 0.958773, 0.966282, 0.972745, 0.978283)",2.002
1672945326900000000,abc,156096961020,1280x720-20,688430,0.976301,580,0,7843,19327,18944889,14.901,0.05,1.672945326954e+18,16.857,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,92.334,92.387999744,0.053999872,12748733.922924856,0.0,16.252699790381865,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(80631, 129439, 160980, 188026, 236779, 300058, 307349, 395808, 519420, 688430)","(0.767404, 0.853087, 0.87026, 0.897413, 0.911761, 0.923064, 0.949384, 0.959934, 0.968776, 0.976301)",2.002
1672945328990000000,abc,156097141200,1280x720-20,1904572,0.971787,728,0,7843,19359,18773292,14.815,0.05,1.672945329119e+18,16.677,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,94.424,94.552999936,0.128999936,14764131.355848113,0.0,15.495507311373352,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(161203, 275768, 354941, 383175, 497826, 659597, 803132, 1076999, 1435680, 1904572)","(0.758299, 0.846697, 0.86594, 0.890976, 0.906148, 0.918808, 0.943227, 0.954267, 0.963771, 0.971787)",2.002
1672945331083000000,abc,156097321380,1280x720-20,2209895,0.971866,560,0,7843,20712,17698304,14.725,0.05,1.672945331211e+18,16.584,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,96.517,96.644999936,0.128,17264804.6875,0.0,15.507685168775073,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(200586, 360195, 452230, 497480, 625435, 808804, 1007276, 1301533, 1700115, 2209895)","(0.786239, 0.864508, 0.881085, 0.902215, 0.915083, 0.926153, 0.948151, 0.957181, 0.964975, 0.971866)",2.002
1672945332879000000,abc,156097501560,1280x720-20,598905,0.976227,638,0,7843,26572,23002453,14.95,0.05,1.672945332943e+18,16.853,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,98.313,98.376999936,0.064,9357890.625,0.0,16.239160096376377,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(63936, 95071, 117781, 135411, 169671, 216047, 237336, 313686, 429867, 598905)","(0.830106, 0.89444, 0.905028, 0.922912, 0.932384, 0.939126, 0.95799, 0.964721, 0.970658, 0.976227)",2.002
1672945334979000000,abc,156097681740,1280x720-20,369246,0.98066,656,0,7843,24179,214123,14.814,0.05,1.672945335025e+18,16.77,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,100.413,100.458999808,0.045999872,8027109.292825859,0.0,17.135435302530166,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '854x480-22', '1280x720-24', '1280x720-22', '1280x720-20')","(55558, 70782, 85651, 96094, 119172, 148456, 150231, 191920, 260081, 369246)","(0.837811, 0.902029, 0.912145, 0.931771, 0.939644, 0.966023, 0.946038, 0.972066, 0.976535, 0.98066)",2.002
1672945337033000000,abc,156097861920,1280x720-20,520748,0.979121,911,0,7843,24215,12248970,14.795,0.05,1.672945337074e+18,16.751,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,102.467,102.507999744,0.040999936,12701190.557955993,0.0,16.802903057120176,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(59946, 88066, 109491, 126384, 157169, 199041, 210938, 275217, 373689, 520748)","(0.839805, 0.900732, 0.911184, 0.92971, 0.937911, 0.944447, 0.963255, 0.969345, 0.974466, 0.979121)",2.002
1672945338883000000,abc,156098042100,1280x720-20,567369,0.978134,594,0,7843,19073,119750,14.947,0.05,1.67294533894e+18,16.856,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,104.317,104.373999872,0.056999936,9953853.281519474,0.0,16.602306562312688,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(69498, 105889, 130147, 146410, 181697, 229582, 241799, 312226, 416891, 567369)","(0.822659, 0.891478, 0.902591, 0.923814, 0.932706, 0.939931, 0.960673, 0.967488, 0.973003, 0.978134)",2.002
1672945340944000000,abc,156098222280,1280x720-20,991687,0.977469,594,0,7843,25999,15450411,14.856,0.05,1.67294534102e+18,16.811,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,106.378,106.453999872,0.076,13048513.157894738,0.0,16.472195324286755,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(104016, 160364, 195640, 230027, 284212, 354695, 445730, 572784, 751580, 991687)","(0.830599, 0.894155, 0.905717, 0.923437, 0.93266, 0.940424, 0.959071, 0.966146, 0.972202, 0.977469)",2.002
1672945343033000000,abc,156098402460,1280x720-20,400547,0.978181,799,0,7843,29161,20286704,14.768,0.05,1.672945343079e+18,16.724,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,108.467,108.512999936,0.046000128,8707519.24864209,0.0,16.611651577089027,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '854x480-22', '1280x720-24', '1280x720-22', '1280x720-20')","(51990, 72563, 89362, 99795, 124567, 154684, 157899, 201031, 275412, 400547)","(0.838683, 0.901687, 0.911355, 0.930456, 0.938332, 0.963233, 0.944794, 0.968923, 0.973761, 0.978181)",2.002
1672945344870000000,abc,156098582640,1280x720-20,1313098,0.97533,816,0,7843,22872,97274,14.965,0.05,1.672945344953e+18,16.874,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,110.304,110.386999808,0.082999808,15820494.42813169,0.0,16.078308505102644,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(123747, 202127, 251547, 278799, 350305, 448328, 536459, 715049, 966366, 1313098)","(0.818778, 0.887738, 0.899783, 0.920157, 0.929831, 0.937452, 0.957784, 0.964456, 0.970176, 0.97533)",2.002
1672945346950000000,abc,156098762820,1280x720-20,525187,0.977539,676,0,7843,20395,16062215,14.875,0.05,1.672945347001e+18,16.832,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,112.384,112.434999808,0.050999808,10297823.082000623,0.0,16.485709121522994,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(56081, 90720, 112388, 129332, 161943, 206238, 219307, 285220, 383835, 525187)","(0.826209, 0.894586, 0.905282, 0.924985, 0.93327, 0.940418, 0.96029, 0.966842, 0.97237, 0.977539)",2.002
